Date,Canada,France,Germany,Italy,Japan,Britain,America,WTI
2006/12/7,-0.315493224,0.509569389,-1.637625952,0.556634102,0.417087151,0.645954964,-0.104861878,-0.071264551
2006/12/8,-0.335485122,0.49925373,-1.599471278,0.543179889,0.411367472,0.630888033,-0.094217563,-0.05551516
2006/12/11,-0.245357854,0.541793665,-2.015023735,0.579004118,0.468120178,0.683375783,-0.000816259,-0.011095896
2006/12/12,-0.224466727,0.522599366,-1.935675162,0.569081301,0.45428007,0.670071938,-0.023375599,-0.032515187
2006/12/13,-0.193629064,0.524410014,-1.87204802,0.560505892,0.450428148,0.667890304,-0.059491553,-0.078065721
2006/12/14,-0.18025065,0.496612855,-1.784100038,0.543353319,0.433326887,0.642860216,-0.058634923,-0.093167666
2006/12/15,-0.18884341,0.482536692,-1.696056199,0.529036476,0.410906278,0.613289396,-0.069069632,-0.081799602
2006/12/18,-0.18154132,0.464321895,-1.612378066,0.507121875,0.398824033,0.593546111,-0.096500385,-0.073394144
2006/12/19,-0.172227679,0.475069519,-1.643680198,0.502141233,0.401835481,0.584152616,-0.077240746,-0.070050226
2006/12/20,-0.149746208,0.455370617,-1.622990078,0.497394658,0.399709312,0.571339464,-0.095173001,-0.055904765
2006/12/21,-0.216408831,0.460158977,-1.551599038,0.503662495,0.363666616,0.541822651,-0.069765183,-0.031537687
2006/12/22,-0.211432828,0.45381399,-1.59209526,0.517726967,0.379559063,0.521980466,-0.05225665,-0.017295749
2006/12/25,-0.255336308,0.449449697,-1.527034986,0.518459146,0.366113208,0.520362288,-0.030110535,-0.041902511
2006/12/26,-0.234816517,0.43596655,-1.476739599,0.50088674,0.34770964,0.491848313,-0.028643376,-0.03621175
2006/12/27,-0.243550719,0.436409912,-1.453254612,0.47311925,0.346487789,0.489700248,-0.028507444,-0.020404425
2006/12/28,-0.202824512,0.441270402,-1.589794622,0.494706608,0.369151118,0.509968935,-0.042405114,0.019927184
2006/12/29,-0.188924504,0.424246776,-1.520664898,0.479550144,0.356435929,0.482452942,-0.053000461,0.019904073
2007/1/1,-0.208953661,0.448144339,-1.672465686,0.502222098,0.37665239,0.50193979,-0.004781604,0.057242334
2007/1/2,-0.211765294,0.454312449,-1.64921193,0.461274193,0.371153675,0.505814686,0.014915587,0.053506633
2007/1/3,-0.190845971,0.396430381,-1.577411001,0.447946425,0.371014584,0.4967285,-0.003587736,0.059724818
2007/1/4,-0.177135427,0.386399428,-1.507990649,0.433825431,0.358429385,0.476650713,-0.00253137,0.032352489
2007/1/5,-0.15624392,0.364694079,-1.494297576,0.434149933,0.360143086,0.471696343,-0.019754382,0.039612437
2007/1/8,-0.148871835,0.344508089,-1.43835928,0.41610835,0.341142972,0.45554608,-0.01274872,0.042674344
2007/1/9,-0.120203708,0.34520451,-1.489221001,0.42398875,0.352248393,0.463206523,-0.044016007,0.068792539
2007/1/10,-0.191415064,0.406814437,-1.452041107,0.480444139,0.413585677,0.517973759,-0.296104915,0.120743074
2007/1/11,-0.242956064,0.386926712,-1.448616799,0.452210979,0.429925912,0.530739623,-0.2541274,0.145897038
2007/1/12,-0.194765182,0.417813352,-1.672349988,0.478594094,0.449823975,0.537823024,-0.19980548,0.182866204
2007/1/15,-0.193247253,0.409724429,-1.599552075,0.464520616,0.440842754,0.520497296,-0.208137767,0.165352
2007/1/16,-0.169481432,0.391281038,-1.530945315,0.463604406,0.3969979,0.512844279,-0.229948341,0.165647466
2007/1/17,-0.130430457,0.430492154,-1.811662942,0.482175531,0.437672536,0.550230837,-0.155013119,0.19653546
2007/1/18,0.092271377,0.596512857,-2.993894056,0.647659827,0.550957771,0.709392466,0.002759793,0.394339964
2007/1/19,0.109259074,0.614139092,-3.073806668,0.662362235,0.562100295,0.700205798,0.00450415,0.421236025
2007/1/22,0.113685557,0.602958643,-2.950743605,0.609621841,0.553746553,0.681482855,-0.001942161,0.391190317
2007/1/23,0.120748476,0.562905515,-2.804995347,0.581397877,0.536809818,0.654431328,0.004031981,0.344670351
2007/1/24,0.142065958,0.563861644,-2.741971198,0.580425184,0.53381225,0.645932726,0.010999343,0.264874094
2007/1/25,0.163695946,0.568115016,-2.765282128,0.591867108,0.502602848,0.649677443,0.002006155,0.287317612
2007/1/26,0.163931501,0.552667979,-2.689701098,0.567604367,0.490177703,0.63070972,0.002285586,0.282324242
2007/1/29,0.200035277,0.620422233,-2.979842041,0.63597082,0.549310427,0.701166384,-0.054812793,0.327749693
2007/1/30,0.161497288,0.613585645,-2.876840961,0.622879562,0.544448028,0.692561113,-0.091311107,0.333180432
2007/1/31,0.150287633,0.576358027,-2.745674295,0.595976634,0.525051208,0.661468296,-0.084505272,0.321037769
2007/2/1,0.175083518,0.579317239,-2.743089555,0.599005222,0.527975673,0.655798684,-0.089921972,0.295831191
2007/2/2,0.279568935,0.556075182,-3.138307983,0.648464617,0.609044845,0.711096352,0.011712536,0.322345517
2007/2/5,0.365065065,0.627631502,-3.638123658,0.716425763,0.656167807,0.782529045,0.117761226,0.372543249
2007/2/6,0.346410779,0.600341376,-3.494399616,0.692067298,0.63366834,0.755335791,0.114904452,0.35167158
2007/2/7,0.364747576,0.61727847,-3.583701764,0.683341116,0.615444962,0.74853623,0.173353516,0.380999894
2007/2/8,0.352270463,0.600470479,-3.494365758,0.664511719,0.595690618,0.729585335,0.179928492,0.371908652
2007/2/9,0.495367586,0.667392585,-3.070600893,0.761556813,0.835970271,0.89993446,-1.1658588,0.576237978
2007/2/12,0.531689308,0.793105388,-3.836800172,0.910301999,0.817665689,1.008211221,-0.952628362,0.728454929
2007/2/13,0.473230476,0.812253976,-3.861099725,0.925830531,0.831110477,1.015756806,-0.923001878,0.725919337
2007/2/14,0.421609584,0.820653486,-3.71715486,0.945045422,0.885743747,1.009346243,-1.146105846,0.780862224
2007/2/15,0.427007857,0.828698077,-3.575319709,0.957398606,0.806908518,1.019928444,-1.259144596,0.794522804
2007/2/16,0.443792181,0.821589231,-3.406681207,0.937317842,0.793954531,0.9511769,-1.328554508,0.78740503
2007/2/19,0.52637449,0.866356852,-3.613884655,0.991995681,0.840963772,1.016169512,-1.16925131,0.541275657
2007/2/20,0.571909738,0.889789483,-3.588487695,1.023046019,0.850308243,1.051366953,-1.02803605,0.230103307
2007/2/21,0.442458174,0.968000344,-3.421934497,1.097364332,0.760141179,1.125113426,-0.867168036,-0.103974922
2007/2/22,0.439945234,1.088798317,-4.258184296,1.214173461,0.889131768,1.247831661,-0.621991353,0.000295209
2007/2/23,0.321028582,1.222972517,-4.000432984,1.273531231,1.043589728,1.337721279,-1.235231186,0.036820834
2007/2/26,0.330341791,1.226529558,-4.185044126,1.263914586,1.05115351,1.33694122,-1.104467795,0.080631256
2007/2/27,0.390439657,1.268447624,-4.650038676,1.235632872,1.099767266,1.380724892,-0.907343453,0.182369819
2007/2/28,0.343274976,1.230086195,-4.487070319,1.232192459,1.060138277,1.367705663,-0.960988479,0.214661228
2007/3/1,0.348682537,1.1960614,-4.361433439,1.173972959,1.03345984,1.31088844,-0.931925979,0.230294241
2007/3/2,0.372058915,1.222219948,-4.578486929,1.197459145,1.059430072,1.304359261,-0.833163838,0.256123427
2007/3/5,0.626974136,1.38795409,-5.936728926,1.345126443,1.156064076,1.515410455,-0.586406753,0.49160648
2007/3/6,0.503165047,1.341911206,-5.722935959,1.344523335,1.167155363,1.523876913,-0.559315126,0.401619222
2007/3/7,0.499407661,1.302419311,-5.482426073,1.317669027,1.133753713,1.484471144,-0.608885227,0.353590443
2007/3/8,0.401261827,1.270778033,-5.194866549,1.276719652,1.111766272,1.449393104,-0.640201251,0.325148911
2007/3/9,0.489145349,1.298087287,-5.651620041,1.334955565,1.194202683,1.51083253,-0.571128677,0.395525305
2007/3/12,0.464074966,1.308422812,-5.387804352,1.351116397,1.207488063,1.507096631,-0.878641528,0.428247011
2007/3/13,0.452880833,1.246543246,-5.097180825,1.253783366,1.173748242,1.448211012,-0.876628916,0.398643043
2007/3/14,0.51830388,1.220126537,-5.388613186,1.258645755,1.209238945,1.486928319,-0.771891977,0.467261728
2007/3/15,0.545949847,1.207419491,-5.475285282,1.243524221,1.205689902,1.483153255,-0.698615603,0.488164168
2007/3/16,0.544380133,1.138565409,-5.306361974,1.17333204,1.176568273,1.421125746,-0.633707898,0.486098271
2007/3/19,0.551330984,1.138059462,-5.297509778,1.146518898,1.164041434,1.401811172,-0.586736357,0.482484184
2007/3/20,0.541817827,1.123676103,-5.292643323,1.135737202,1.149826441,1.384328752,-0.521388309,0.478645308
2007/3/21,0.521388073,1.0997454,-5.285357999,1.137225755,1.130265927,1.383893108,-0.478641747,0.491481483
2007/3/22,0.480722982,1.081900801,-5.07230753,1.086466648,1.061696219,1.349933525,-0.473307336,0.48489469
2007/3/23,0.539774952,1.123233835,-5.226937611,1.118632261,1.050725481,1.389400167,-0.554829159,0.560000074
2007/3/26,0.523110953,1.085723818,-5.015307495,1.051007135,0.96494124,1.348694189,-0.505856171,0.54768633
2007/3/27,0.543697165,1.088341919,-5.14944804,1.048607637,0.967964255,1.345086583,-0.423360097,0.579110578
2007/3/28,0.549492195,1.076132392,-4.937292381,1.026240576,0.825151802,1.323449486,-0.454431757,0.591257687
2007/3/29,0.521007562,1.046017054,-4.809584685,0.994871169,0.807668504,1.288221458,-0.432675748,0.584474686
2007/3/30,0.60728116,1.144901355,-5.54207007,1.085266437,0.898116085,1.373431634,-0.275891921,0.70896532
2007/4/2,0.564407277,1.124305218,-5.3588516,1.067093988,0.881913766,1.334907859,-0.314633252,0.700856742
2007/4/3,0.603648092,1.132253221,-5.387285156,1.071317475,0.827364657,1.349567572,-0.299553872,0.702688012
2007/4/4,0.631753828,1.137451919,-5.667854214,1.126675624,0.873379056,1.397160869,-0.274535413,0.775968332
2007/4/5,0.623087018,1.100345961,-5.439491238,1.109533118,0.858037068,1.36529093,-0.304353644,0.687550786
2007/4/6,0.655353124,1.117726436,-5.534238236,1.108178598,0.779454135,1.377163656,-0.228860114,0.7252224
2007/4/9,0.669851818,1.114283375,-5.515528097,1.106087969,0.785957081,1.365989406,-0.235102014,0.708460463
2007/4/10,0.664468851,1.026703917,-5.259637167,1.080448988,0.758246555,1.328293474,-0.274251512,0.675726894
2007/4/11,0.800843977,1.212564376,-6.039911849,1.262982162,0.944492299,1.500152355,-0.33371247,0.652589151
2007/4/12,0.95334363,1.345321112,-6.981796475,1.378095123,1.06558215,1.620074152,-0.143559478,0.762939786
2007/4/13,0.918171991,1.292075732,-6.702168466,1.342854485,1.022044253,1.563519608,-0.128178573,0.691680971
2007/4/16,0.878706334,1.278315081,-6.490196973,1.326226314,0.968771512,1.545534149,-0.094232326,0.586875909
2007/4/17,1.04069544,1.439783916,-7.594389653,1.503831059,1.170031986,1.685745797,0.088591181,0.665710273
2007/4/18,0.993324066,1.42123706,-7.403589697,1.4650851,1.087859392,1.653757377,0.118831179,0.663495522
2007/4/19,0.941109257,1.361461246,-7.012547758,1.376206321,1.043376256,1.585854084,0.075446795,0.6290938
2007/4/20,1.05915434,1.464157722,-7.788640574,1.473358976,1.145600721,1.68199857,0.246941742,0.717428504
2007/4/23,0.989294366,1.382737493,-7.345139407,1.494740884,1.193231762,1.689735949,-0.180173511,0.775572465
2007/4/24,0.993108195,1.360733072,-7.122169071,1.414841221,1.184420218,1.650186691,-0.143030624,0.661910296
2007/4/25,1.228932897,1.581765364,-8.750776165,1.626638403,1.39676812,1.874529345,0.145628721,0.896513316
2007/4/26,1.576632995,1.904928468,-11.11710792,1.960339413,1.729245412,2.201413641,0.504393272,1.24015472
2007/4/27,1.482723391,1.856415791,-10.80442488,1.896697592,1.662195233,2.145395548,0.528948404,1.232048917
2007/4/30,1.456190078,1.769010712,-10.45094207,1.849131372,1.582563473,2.087173429,0.491413727,1.215459278
2007/5/1,1.490498752,1.790076879,-10.68733472,1.859949641,1.606077171,2.094313082,0.588657102,1.257762098
2007/5/2,1.406160393,1.744592034,-10.36155855,1.819225062,1.57595173,2.037276235,0.542280126,1.236072967
2007/5/3,1.323892867,1.688526422,-9.902144554,1.755994422,1.497686765,1.962113639,0.481941804,1.191988636
2007/5/4,1.276668403,1.630623917,-9.438392376,1.693702357,1.411220247,1.892000309,0.397265319,1.136911824
2007/5/7,1.260931892,1.561434101,-8.974846087,1.680807838,1.401454653,1.86765958,0.054176754,1.148381268
2007/5/8,1.213569485,1.493438429,-8.529631661,1.568649993,1.333342128,1.785632818,0.052502823,1.082495984
2007/5/9,1.285391713,1.61221654,-9.457849969,1.696044696,1.459198887,1.912194294,0.271199794,1.221604045
2007/5/10,1.387200071,1.707025968,-10.12424841,1.727742813,1.537828492,1.989369394,0.445288842,1.32979283
2007/5/11,1.319190315,1.626772353,-9.620961647,1.65483665,1.470955036,1.90220894,0.375717455,1.2712809
2007/5/14,1.393112974,1.703677247,-10.18083055,1.734783336,1.489176918,1.976740328,0.522518904,1.360820845
2007/5/15,1.338609309,1.675535474,-9.990460643,1.701832531,1.465852945,1.93708548,0.532646522,1.338898382
2007/5/16,1.328862998,1.645216884,-9.614906569,1.676067362,1.445220972,1.881049488,0.342696244,1.295792621
2007/5/17,1.319391414,1.676499381,-9.565682353,1.690408655,1.487014521,1.897500259,0.156456311,1.338411812
2007/5/18,1.369982683,1.70124224,-9.138375918,1.729477692,1.562480963,1.983636904,-0.655664026,1.447219462
2007/5/21,1.363715913,1.662702057,-8.755634772,1.562981296,1.538719237,1.871014185,-0.679974238,1.436476323
2007/5/22,1.254863579,1.608592374,-8.350866984,1.491100308,1.480536432,1.801667684,-0.678914406,1.393021014
2007/5/23,1.460413937,1.870361891,-9.750353454,1.755235789,1.7290039,2.053272863,-0.646562335,1.528627409
2007/5/24,1.550060084,1.781729163,-9.96252908,1.669797073,1.773844037,2.112519111,-0.535744513,1.610324124
2007/5/25,1.523873417,1.704179422,-9.725079331,1.636423446,1.740419567,2.060168832,-0.479057272,1.539071921
2007/5/28,1.435752518,1.644257425,-9.284482603,1.588330625,1.672726799,1.995403102,-0.480477971,1.428490105
2007/5/29,1.456119283,1.650273293,-9.205647499,1.58260501,1.644996085,1.977920299,-0.490391093,1.384124621
2007/5/30,1.545349027,1.696721818,-9.942798549,1.679138226,1.739288284,2.059331028,-0.263928806,1.486898973
2007/5/31,1.546029106,1.76503383,-9.749498397,1.705014057,1.804360171,2.09502022,-0.725075695,1.559116708
2007/6/1,1.602640724,1.798422068,-10.20913711,1.762690977,1.875478258,2.137353412,-0.511604074,1.54415575
2007/6/4,1.684501871,1.841080923,-9.819194063,1.82332322,1.868649042,2.175426069,-1.184394522,1.61060746
2007/6/5,1.60200644,1.819460016,-9.499997582,1.790737983,1.831284341,2.127318311,-1.257237055,1.586427545
2007/6/6,1.637494958,1.827512657,-9.292795424,1.666376064,1.832025173,2.092812785,-1.364783394,1.601357181
2007/6/7,1.492408716,1.810594378,-8.975718889,1.555568069,1.825468425,2.070574551,-1.26901781,1.49012256
2007/6/8,1.322612256,1.768807254,-8.673937539,1.506465741,1.768898764,2.025750538,-1.174273176,1.455676163
2007/6/11,1.293991227,1.855571998,-9.415380785,1.626159405,1.858342677,2.121091062,-0.894501354,1.554725771
2007/6/12,1.217712913,1.723788502,-8.905712354,1.443803668,1.818400313,2.032479671,-0.867716284,1.537243572
2007/6/13,1.151599317,1.70304224,-9.022435794,1.467801425,1.826161557,2.034273825,-0.711658364,1.551215795
2007/6/14,1.136025197,1.633390444,-8.615513494,1.396607548,1.736447199,1.953863112,-0.738240015,1.497420009
2007/6/15,1.103957773,1.583966997,-8.408943543,1.358214483,1.677883028,1.893103644,-0.664266169,1.456083787
2007/6/18,1.110285972,1.615178095,-8.671700656,1.351875184,1.669464282,1.915249573,-0.479276807,1.488924357
2007/6/19,1.188564295,1.68040889,-8.6866932,1.413082915,1.687030614,1.960030228,-0.772527499,1.530103758
2007/6/20,1.195684766,1.656922696,-8.470780986,1.356290794,1.549467265,1.921852677,-0.722932822,1.513495611
2007/6/21,1.17893152,1.638498621,-8.01427969,1.185907535,1.589416519,1.897627393,-0.866167687,1.39006579
2007/6/22,1.231291875,1.725515323,-8.732933877,1.283732983,1.673542197,1.979147688,-0.631650625,1.471354436
2007/6/25,1.197458492,1.654132824,-8.348718069,1.231852486,1.5880885,1.905320051,-0.646329409,1.418195124
2007/6/26,1.174950506,1.619251211,-8.099089772,1.095356361,1.560411213,1.865926082,-0.602403104,1.385597503
2007/6/27,1.272831907,1.617766799,-8.134629124,1.093223685,1.539835309,1.894206972,-0.615927409,1.332691862
2007/6/28,1.272493973,1.695552843,-8.651912558,1.195801387,1.652448895,1.966851277,-0.475043784,1.343807967
2007/6/29,1.270872813,1.539311059,-8.311444335,1.197866587,1.643247468,1.957975346,-0.677190026,1.379361088
2007/7/2,1.157067426,1.513693157,-8.165233418,1.167946089,1.635302459,1.891667446,-0.523769071,1.323325913
2007/7/3,1.203700659,1.583830156,-7.920592564,1.334543094,1.760798692,1.96188587,-1.421001369,1.496835462
2007/7/4,1.169210901,1.550480758,-7.825412165,1.333948828,1.634843495,1.942180079,-1.251852293,1.446600396
2007/7/5,1.331868504,1.695506823,-7.135046907,1.491654794,1.701399439,2.013406902,-2.686409345,1.58761979
2007/7/6,1.342339248,1.591421707,-6.701963421,1.511763526,1.729748781,2.078211185,-3.217294875,1.665773848
2007/7/9,1.300670914,1.464951814,-6.367500765,1.439111332,1.619785467,1.974190969,-3.023901462,1.59269173
2007/7/10,1.340641876,1.402060588,-6.061212546,1.493468008,1.630510067,1.989133826,-3.231180083,1.436578263
2007/7/11,1.435349925,1.474985672,-6.709495315,1.565483633,1.741138865,2.051686555,-2.784752518,1.225603182
2007/7/12,1.518778961,1.644946339,-7.939611959,1.756114867,1.936020318,2.206748499,-2.298449244,1.175452219
2007/7/13,1.660678581,1.996249445,-7.300142092,2.016406452,2.168037033,2.357877248,-3.774238012,0.875131346
2007/7/16,1.782264445,2.127499961,-8.205885806,2.182049498,2.358325362,2.448886365,-3.796040446,1.102900623
2007/7/17,1.671567719,2.003755348,-7.65223935,2.06913778,2.207047551,2.348856156,-3.689792498,1.041667295
2007/7/18,1.666750853,2.009787195,-7.812631082,2.128786147,2.10138541,2.369027372,-3.584245687,1.121139792
2007/7/19,2.026899983,2.396598763,-7.749164857,2.374619052,2.406709451,2.763606866,-5.4372178,1.217948541
2007/7/20,1.860411644,2.457241792,-7.238886774,2.433150542,1.543400767,2.780687462,-5.142230951,1.306225518
2007/7/23,1.822233678,2.510535332,-7.870611902,2.490866494,1.566162628,2.800925352,-4.653323801,1.333212219
2007/7/24,1.885731041,2.560665225,-7.342638706,2.549625916,1.52359566,2.850044012,-5.457740305,1.430717158
2007/7/25,1.919138378,2.513817849,-7.343859214,2.61756096,1.606710482,2.926202451,-5.747872065,1.508301159
2007/7/26,1.777562894,2.476907435,-7.204669929,2.337687975,1.63312094,2.870626087,-5.413136736,1.521901334
2007/7/27,1.597410232,2.398649947,-7.176009801,2.320549034,1.697854084,2.839319748,-5.244800209,1.567026965
2007/7/30,1.574548916,2.395544535,-7.732146491,2.377463927,1.796982152,2.884658007,-4.792201975,1.49515093
2007/7/31,1.676905305,2.645881835,-9.623675119,2.542588397,2.174199777,3.12096444,-4.123241403,1.586376767
2007/8/1,1.692034022,2.547867092,-9.490192117,2.397400502,1.874613249,3.098587198,-3.623192053,1.502882107
2007/8/2,1.667592197,2.584378272,-9.853252746,2.429595638,1.950193529,3.115268452,-3.444394093,1.550618751
2007/8/3,1.588655239,2.218100174,-9.666902216,2.358098469,1.942440723,3.040382109,-3.056917004,1.576142505
2007/8/6,1.613203545,2.232281562,-9.36862963,2.377379304,1.964324912,3.004630345,-3.413055132,1.589865095
2007/8/7,1.716912067,2.461360061,-8.963707345,2.337369055,2.205158179,3.179146955,-4.706279171,1.7700402
2007/8/8,1.812560985,2.551708316,-9.691161182,2.393699405,2.132831958,3.243154394,-4.357294078,1.914500203
